Date,TimeStamp,HK_id,PinPullerTemp,OpticsTemp,LEXIbaseTemp,HVsupplyTemp,+5.2V_Imon,+10V_Imon,+3.3V_Imon,AnodeVoltMon,+28V_Imon,ADC_Ground,Cmd_count,Pinpuller_Armed,Unused1,Unused2,HVmcpAuto,HVmcpMan,DeltaEvntCount,DeltaDroppedCount,DeltaLostEvntCount,HV_ramp_value,operation_number,number_of_data_points,Date
2024-05-23 21:40:03.550525,63.999,3.0,21.81732421875,-268.04230957031245,21.7071533203125,19.28339355468749,66.65339355468751,0.148730712890625,22.822873102275217,0.003305126953125,43.46532876515468,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,1.0666666666666667,2024-05-23 21:40:03.550525
2024-05-23 21:40:03.550800,64.999,4.0,21.81732421875,-268.04230957031245,21.7071533203125,19.28339355468749,66.65339355468751,0.148730712890625,22.822873102275217,0.003305126953125,43.46532876515468,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,1.1,2024-05-23 21:40:03.550800
2024-05-23 21:40:03.550800,65.999,5.0,21.81732421875,-268.04230957031245,21.7071533203125,19.28339355468749,66.65339355468751,0.149832421875,22.822873102275217,0.003305126953125,43.46532876515468,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,1.1,2024-05-23 21:40:03.550800
2024-05-23 21:40:03.550825,66.999,6.0,21.81732421875,-268.04230957031245,21.7071533203125,19.28339355468749,66.65339355468751,0.149832421875,22.70221720649436,0.003305126953125,43.46532876515468,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,1.1333333333333333,2024-05-23 21:40:03.550825
2024-05-23 21:40:03.550825,67.999,7.0,21.81732421875,-268.04230957031245,21.7071533203125,19.28339355468749,66.65339355468751,0.149832421875,22.70221720649436,0.003305126953125,43.46532876515468,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,1.1333333333333333,2024-05-23 21:40:03.550825
2024-05-23 21:40:03.551100,68.999,8.0,21.81732421875,-268.04230957031245,21.7071533203125,19.28339355468749,66.65339355468751,0.149832421875,22.70221720649436,0.003305126953125,43.46532876515468,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,1.1666666666666667,2024-05-23 21:40:03.551100
2024-05-23 21:40:03.551100,69.999,9.0,21.81732421875,-268.04230957031245,21.7071533203125,19.28339355468749,66.65339355468751,0.149832421875,22.70221720649436,0.003305126953125,43.46532876515468,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,1.1666666666666667,2024-05-23 21:40:03.551100
2024-05-23 21:40:03.551125,70.999,10.0,21.81732421875,-268.04230957031245,21.7071533203125,19.28339355468749,66.65339355468751,0.149832421875,22.70221720649436,0.003305126953125,43.46532876515468,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,1.2,2024-05-23 21:40:03.551125
2024-05-23 21:40:03.551125,71.999,11.0,21.81732421875,-268.04230957031245,21.7071533203125,19.28339355468749,66.65339355468751,0.149832421875,22.70221720649436,0.003305126953125,43.46532876515468,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,1.2,2024-05-23 21:40:03.551125
2024-05-23 21:40:03.551375,72.999,0.0,21.81732421875,-268.04230957031245,21.7071533203125,19.28339355468749,66.65339355468751,0.149832421875,22.70221720649436,0.003305126953125,43.46532876515468,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,1.2166666666666666,2024-05-23 21:40:03.551375
2024-05-23 21:40:03.551400,73.999,1.0,21.81732421875,-268.26265136718746,21.7071533203125,19.28339355468749,66.65339355468751,0.149832421875,22.70221720649436,0.003305126953125,43.46532876515468,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,1.25,2024-05-23 21:40:03.551400
2024-05-23 21:40:03.551400,74.999,2.0,21.81732421875,-268.26265136718746,21.7071533203125,19.28339355468749,66.65339355468751,0.149832421875,22.70221720649436,0.003305126953125,43.46532876515468,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,1.25,2024-05-23 21:40:03.551400
2024-05-23 21:40:03.551425,75.999,3.0,21.81732421875,-268.26265136718746,21.7071533203125,19.28339355468749,66.65339355468751,0.149832421875,22.70221720649436,0.003305126953125,43.46532876515468,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,1.2666666666666666,2024-05-23 21:40:03.551425
2024-05-23 21:40:03.551675,76.999,4.0,21.81732421875,-268.26265136718746,21.7071533203125,19.28339355468749,66.83701171874999,0.149832421875,22.70221720649436,0.003305126953125,43.46532876515468,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,1.2833333333333334,2024-05-23 21:40:03.551675
2024-05-23 21:40:03.551700,77.999,5.0,21.81732421875,-268.26265136718746,21.7071533203125,19.28339355468749,66.83701171874999,0.149832421875,22.70221720649436,0.003305126953125,43.46532876515468,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,1.3333333333333333,2024-05-23 21:40:03.551700
2024-05-23 21:40:03.551700,78.999,6.0,21.81732421875,-268.26265136718746,21.7071533203125,19.28339355468749,66.83701171874999,0.149832421875,22.70221720649436,0.003305126953125,43.46532876515468,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,1.3333333333333333,2024-05-23 21:40:03.551700
2024-05-23 21:40:03.551700,79.999,7.0,21.81732421875,-268.26265136718746,21.7071533203125,19.28339355468749,66.83701171874999,0.149832421875,22.70221720649436,0.003305126953125,43.46532876515468,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,1.3333333333333333,2024-05-23 21:40:03.551700
2024-05-23 21:40:03.551975,80.999,8.0,21.81732421875,-268.26265136718746,21.7071533203125,19.28339355468749,66.83701171874999,0.149832421875,22.70221720649436,0.003305126953125,43.40391800794314,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,1.35,2024-05-23 21:40:03.551975
2024-05-23 21:40:03.552000,81.999,9.0,21.81732421875,-268.26265136718746,21.7071533203125,19.28339355468749,66.83701171874999,0.149832421875,22.70221720649436,0.003305126953125,43.40391800794314,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,1.4,2024-05-23 21:40:03.552000
2024-05-23 21:40:03.552000,82.999,10.0,21.81732421875,-268.26265136718746,21.7071533203125,19.28339355468749,66.83701171874999,0.149832421875,22.70221720649436,0.003305126953125,43.40391800794314,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,1.4,2024-05-23 21:40:03.552000
2024-05-23 21:40:03.552000,83.999,11.0,21.81732421875,-268.26265136718746,21.7071533203125,19.28339355468749,66.83701171874999,0.149832421875,22.70221720649436,0.003305126953125,43.40391800794314,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,1.4,2024-05-23 21:40:03.552000
2024-05-23 21:40:03.552275,84.999,0.0,21.81732421875,-268.26265136718746,21.7071533203125,19.28339355468749,66.83701171874999,0.149832421875,22.70221720649436,0.003305126953125,43.40391800794314,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,1.4166666666666667,2024-05-23 21:40:03.552275
2024-05-23 21:40:03.552300,85.999,1.0,21.81732421875,-268.15248046875,21.7071533203125,19.28339355468749,66.83701171874999,0.149832421875,22.70221720649436,0.003305126953125,43.40391800794314,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,1.4666666666666666,2024-05-23 21:40:03.552300
2024-05-23 21:40:03.552300,86.999,2.0,21.81732421875,-268.15248046875,21.7071533203125,19.28339355468749,66.83701171874999,0.149832421875,22.70221720649436,0.003305126953125,43.40391800794314,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,1.4666666666666666,2024-05-23 21:40:03.552300
2024-05-23 21:40:03.552300,87.999,3.0,21.81732421875,-268.15248046875,21.7071533203125,19.28339355468749,66.83701171874999,0.149832421875,22.70221720649436,0.003305126953125,43.40391800794314,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,1.4666666666666666,2024-05-23 21:40:03.552300
