TimeStamp,HK_id,PinPullerTemp,OpticsTemp,LEXIbaseTemp,HVsupplyTemp,+5.2V_Imon,+10V_Imon,+3.3V_Imon,AnodeVoltMon,+28V_Imon,ADC_Ground,Cmd_count,Pinpuller_Armed,Unused,Unused,HVmcpAuto,HVmcpMan,DeltaEvntCount,DeltaDroppedCount,DeltaLostevntCount
273810.0,7.0,-273.0,-268.3754976,16.141507200000007,-273.0,1.171540608,1.587745824,0.36885912,2.186728992,0.945820848,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
274810.0,8.0,-273.0,-268.3754976,16.141507200000007,-273.0,1.171540608,1.587745824,0.36885912,2.186728992,0.9480229920000001,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
275810.0,9.0,-273.0,-268.3754976,16.141507200000007,-273.0,1.171540608,1.587745824,0.36885912,2.186728992,0.9480229920000001,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
276810.0,10.0,-273.0,-268.3754976,16.141507200000007,-273.0,1.171540608,1.587745824,0.36885912,2.186728992,0.9480229920000001,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
277810.0,11.0,-273.0,-268.3754976,16.141507200000007,-273.0,1.171540608,1.587745824,0.36885912,2.186728992,0.9480229920000001,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
278810.0,0.0,-273.0,-268.3754976,16.141507200000007,-273.0,1.171540608,1.587745824,0.36885912,2.186728992,0.9480229920000001,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
279810.0,1.0,-273.0,-268.2653904,16.141507200000007,-273.0,1.171540608,1.587745824,0.36885912,2.186728992,0.9480229920000001,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
280810.0,2.0,-273.0,-268.2653904,16.141507200000007,-273.0,1.171540608,1.587745824,0.36885912,2.186728992,0.9480229920000001,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
281810.0,3.0,-273.0,-268.2653904,16.141507200000007,-273.0,1.171540608,1.587745824,0.36885912,2.186728992,0.9480229920000001,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
282810.0,4.0,-273.0,-268.2653904,16.141507200000007,-273.0,1.170439536,1.587745824,0.36885912,2.186728992,0.9480229920000001,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
283810.0,5.0,-273.0,-268.2653904,16.141507200000007,-273.0,1.170439536,1.587745824,0.36885912,2.186728992,0.9480229920000001,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
284810.0,6.0,-273.0,-268.2653904,16.141507200000007,-273.0,1.170439536,1.587745824,0.369960192,2.186728992,0.9480229920000001,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
285810.0,7.0,-273.0,-268.2653904,16.141507200000007,-273.0,1.170439536,1.587745824,0.369960192,2.186728992,0.9480229920000001,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
286810.0,8.0,-273.0,-268.2653904,16.141507200000007,-273.0,1.170439536,1.587745824,0.369960192,2.186728992,0.943618704,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
287810.0,9.0,-273.0,-268.2653904,16.141507200000007,-273.0,1.170439536,1.587745824,0.369960192,2.186728992,0.943618704,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
288810.0,10.0,-273.0,-268.2653904,16.141507200000007,-273.0,1.170439536,1.587745824,0.369960192,2.186728992,0.943618704,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
289810.0,11.0,-273.0,-268.2653904,16.141507200000007,-273.0,1.170439536,1.587745824,0.369960192,2.186728992,0.943618704,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
290810.0,0.0,-273.0,-268.2653904,16.141507200000007,-273.0,1.170439536,1.587745824,0.369960192,2.186728992,0.943618704,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
291810.0,1.0,-273.0,-268.2653904,16.141507200000007,-273.0,1.170439536,1.587745824,0.369960192,2.186728992,0.943618704,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
292810.0,2.0,-273.0,-268.2653904,16.141507200000007,-273.0,1.170439536,1.587745824,0.369960192,2.186728992,0.943618704,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
293810.0,3.0,-273.0,-268.2653904,16.141507200000007,-273.0,1.170439536,1.587745824,0.369960192,2.186728992,0.943618704,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
294810.0,4.0,-273.0,-268.2653904,16.141507200000007,-273.0,1.175944896,1.587745824,0.369960192,2.186728992,0.943618704,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
295810.0,5.0,-273.0,-268.2653904,16.141507200000007,-273.0,1.175944896,1.588846896,0.369960192,2.186728992,0.943618704,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
296810.0,6.0,-273.0,-268.2653904,16.141507200000007,-273.0,1.175944896,1.588846896,0.369960192,2.186728992,0.943618704,0.0,9.0,0.0,nan,nan,nan,2.202144,2.0,0.0,0.0
297810.0,7.0,-273.0,-268.2653904,16.141507200000007,-273.0,1.175944896,1.588846896,0.369960192,2.186728992,0.943618704,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
298810.0,8.0,-273.0,-268.2653904,16.141507200000007,-273.0,1.175944896,1.588846896,0.369960192,2.186728992,0.945820848,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
299590.0,15.0,-273.0,-268.2653904,16.141507200000007,-273.0,1.175944896,1.588846896,0.369960192,2.186728992,0.945820848,0.0,9.0,0.0,nan,nan,nan,2.6425728,1.0,0.0,0.0
300590.0,9.0,-273.0,-268.2653904,16.141507200000007,-273.0,1.175944896,1.588846896,0.369960192,2.186728992,0.945820848,0.0,9.0,0.0,nan,nan,nan,2.6425728,14.0,0.0,0.0
301590.0,10.0,-273.0,-268.2653904,16.141507200000007,-273.0,1.175944896,1.588846896,0.369960192,2.186728992,0.945820848,0.0,10.0,0.0,nan,nan,nan,2.6425728,12.0,0.0,0.0
302590.0,11.0,-273.0,-268.2653904,16.141507200000007,-273.0,1.175944896,1.588846896,0.369960192,2.186728992,0.945820848,0.0,10.0,0.0,nan,nan,nan,2.6425728,12.0,0.0,0.0
303590.0,0.0,-273.0,-268.2653904,16.141507200000007,-273.0,1.175944896,1.588846896,0.369960192,2.186728992,0.945820848,0.0,10.0,0.0,nan,nan,nan,2.6425728,5.0,0.0,0.0
304590.0,1.0,-273.0,-268.4856048,16.141507200000007,-273.0,1.175944896,1.588846896,0.369960192,2.186728992,0.945820848,0.0,10.0,0.0,nan,nan,nan,2.6425728,9.0,0.0,0.0
305590.0,2.0,-273.0,-268.4856048,16.141507200000007,-273.0,1.175944896,1.588846896,0.369960192,2.186728992,0.945820848,0.0,10.0,0.0,nan,nan,nan,2.6425728,12.0,0.0,0.0
306590.0,3.0,-273.0,-268.4856048,16.141507200000007,-273.0,1.175944896,1.588846896,0.369960192,2.186728992,0.945820848,0.0,10.0,0.0,nan,nan,nan,2.6425728,10.0,0.0,0.0
307590.0,4.0,-273.0,-268.4856048,16.141507200000007,-273.0,1.181450256,1.588846896,0.369960192,2.186728992,0.945820848,0.0,10.0,0.0,nan,nan,nan,2.6425728,10.0,0.0,0.0
308590.0,5.0,-273.0,-268.4856048,16.141507200000007,-273.0,1.181450256,1.889439552,0.369960192,2.186728992,0.945820848,0.0,10.0,0.0,nan,nan,nan,2.6425728,12.0,0.0,0.0
309590.0,6.0,-273.0,-268.4856048,16.141507200000007,-273.0,1.181450256,1.889439552,0.36885912,2.186728992,0.945820848,0.0,10.0,0.0,nan,nan,nan,2.6425728,13.0,0.0,0.0
310590.0,7.0,-273.0,-268.4856048,16.141507200000007,-273.0,1.181450256,1.889439552,0.36885912,2.6249556480000003,0.945820848,0.0,10.0,0.0,nan,nan,nan,2.6425728,12.0,0.0,0.0
311590.0,8.0,-273.0,-268.4856048,16.141507200000007,-273.0,1.181450256,1.889439552,0.36885912,2.6249556480000003,0.972246576,0.0,10.0,0.0,nan,nan,nan,2.6425728,15.0,0.0,0.0
312590.0,9.0,-273.0,-268.4856048,16.141507200000007,-273.0,1.181450256,1.889439552,0.36885912,2.6249556480000003,0.972246576,0.0,10.0,0.0,nan,nan,nan,2.6425728,6.0,0.0,0.0
313590.0,10.0,-273.0,-268.4856048,16.141507200000007,-273.0,1.181450256,1.889439552,0.36885912,2.6249556480000003,0.972246576,0.0,10.0,0.0,nan,nan,nan,2.6425728,4.0,0.0,0.0
314590.0,11.0,-273.0,-268.4856048,16.141507200000007,-273.0,1.181450256,1.889439552,0.36885912,2.6249556480000003,0.972246576,0.0,10.0,0.0,nan,nan,nan,2.6425728,11.0,0.0,0.0
315590.0,0.0,-273.0,-268.4856048,16.141507200000007,-273.0,1.181450256,1.889439552,0.36885912,2.6249556480000003,0.972246576,0.0,10.0,0.0,nan,nan,nan,2.6425728,11.0,0.0,0.0
316590.0,1.0,-273.0,-268.4856048,16.141507200000007,-273.0,1.181450256,1.889439552,0.36885912,2.6249556480000003,0.972246576,0.0,10.0,0.0,nan,nan,nan,2.6425728,16.0,0.0,0.0
317590.0,2.0,-273.0,-268.4856048,16.141507200000007,-273.0,1.181450256,1.889439552,0.36885912,2.6249556480000003,0.972246576,0.0,10.0,0.0,nan,nan,nan,2.6425728,12.0,0.0,0.0
318590.0,3.0,-273.0,-268.4856048,16.141507200000007,-273.0,1.181450256,1.889439552,0.36885912,2.6249556480000003,0.972246576,0.0,10.0,0.0,nan,nan,nan,2.6425728,9.0,0.0,0.0
319590.0,4.0,-273.0,-268.4856048,16.141507200000007,-273.0,1.175944896,1.889439552,0.36885912,2.6249556480000003,0.972246576,0.0,10.0,0.0,nan,nan,nan,2.6425728,10.0,0.0,0.0
320590.0,5.0,-273.0,-268.4856048,16.141507200000007,-273.0,1.175944896,1.889439552,0.36885912,2.6249556480000003,0.972246576,0.0,10.0,0.0,nan,nan,nan,2.6425728,10.0,0.0,0.0
321590.0,6.0,-273.0,-268.4856048,16.141507200000007,-273.0,1.175944896,1.889439552,0.36885912,2.6249556480000003,0.972246576,0.0,10.0,0.0,nan,nan,nan,2.6425728,7.0,0.0,0.0
321712.0,15.0,-273.0,-268.4856048,16.141507200000007,-273.0,1.175944896,1.889439552,0.36885912,2.6249556480000003,0.972246576,0.0,10.0,0.0,nan,nan,nan,3.0830016000000002,2.0,0.0,0.0
322712.0,7.0,-273.0,-268.4856048,16.141507200000007,-273.0,1.175944896,1.889439552,0.36885912,3.059879088,0.972246576,0.0,10.0,0.0,nan,nan,nan,3.0830016000000002,35.0,0.0,0.0
323712.0,8.0,-273.0,-268.4856048,16.141507200000007,-273.0,1.175944896,1.889439552,0.36885912,3.059879088,0.997571232,0.0,10.0,0.0,nan,nan,nan,3.0830016000000002,28.0,0.0,0.0
324712.0,9.0,-273.0,-268.4856048,16.141507200000007,-273.0,1.175944896,1.889439552,0.36885912,3.059879088,0.997571232,0.0,10.0,0.0,nan,nan,nan,3.0830016000000002,28.0,0.0,0.0
325712.0,10.0,-273.0,-268.4856048,16.141507200000007,-273.0,1.175944896,1.889439552,0.36885912,3.059879088,0.997571232,0.0,11.0,0.0,nan,nan,nan,3.0830016000000002,35.0,0.0,0.0
326712.0,11.0,-273.0,-268.4856048,16.141507200000007,-273.0,1.175944896,1.889439552,0.36885912,3.059879088,0.997571232,0.0,11.0,0.0,nan,nan,nan,3.0830016000000002,25.0,0.0,0.0
327712.0,0.0,-273.0,-268.4856048,16.141507200000007,-273.0,1.175944896,1.889439552,0.36885912,3.059879088,0.997571232,0.0,11.0,0.0,nan,nan,nan,3.0830016000000002,22.0,0.0,0.0
328712.0,1.0,-273.0,-268.595712,16.141507200000007,-273.0,1.175944896,1.889439552,0.36885912,3.059879088,0.997571232,0.0,11.0,0.0,nan,nan,nan,3.0830016000000002,25.0,0.0,0.0
329712.0,2.0,-273.0,-268.595712,16.141507200000007,-273.0,1.175944896,1.889439552,0.36885912,3.059879088,0.997571232,0.0,11.0,0.0,nan,nan,nan,3.0830016000000002,39.0,0.0,0.0
