Time,PinPullerTemp,Spare,LEXIbaseTemp,HVsupplyTemp,+5.2V_Imon,+10V_Imon,+3.3V_Imon,AnodeVoltMon,+28V_Imon,ADC_Ground,Cmd_count,Pinpuller_Armed,Unused,Unused,HVmcpAuto,HVmcpMan,DeltaEvntCount,DeltaDroppedCount,DeltaLostevntCount
8753432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.1925E+0,2.7670E+0,371.0613E-3,3.8273E+0,1.0548E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,36,0,0
8754432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.1925E+0,2.7670E+0,371.0613E-3,3.8273E+0,1.0548E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,49,0,0
8755432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.1925E+0,2.7670E+0,371.0613E-3,3.8273E+0,1.0548E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,33,0,0
8756432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.1925E+0,2.7670E+0,371.0613E-3,3.8273E+0,1.0548E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,56,0,0
8757432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2112E+0,2.7670E+0,371.0613E-3,3.8273E+0,1.0548E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,36,0,0
8758432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2112E+0,2.7659E+0,371.0613E-3,3.8273E+0,1.0548E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,56,0,0
8759432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2112E+0,2.7659E+0,372.1623E-3,3.8273E+0,1.0548E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,35,0,0
8760432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2112E+0,2.7659E+0,372.1623E-3,3.8273E+0,1.0548E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,34,0,0
8761432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2112E+0,2.7659E+0,372.1623E-3,3.8273E+0,1.0537E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,49,0,0
8762432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2112E+0,2.7659E+0,372.1623E-3,3.8273E+0,1.0537E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,39,0,0
8763432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2112E+0,2.7659E+0,372.1623E-3,3.8273E+0,1.0537E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,38,0,0
8764432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2112E+0,2.7659E+0,372.1623E-3,3.8273E+0,1.0537E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,37,0,0
8765432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2112E+0,2.7659E+0,372.1623E-3,3.8273E+0,1.0537E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,38,0,0
8766432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2112E+0,2.7659E+0,372.1623E-3,3.8273E+0,1.0537E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,47,0,0
8767432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2112E+0,2.7659E+0,372.1623E-3,3.8273E+0,1.0537E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,45,0,0
8768432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2112E+0,2.7659E+0,372.1623E-3,3.8273E+0,1.0537E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,49,0,0
8769432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2057E+0,2.7659E+0,372.1623E-3,3.8273E+0,1.0537E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,50,0,0
8770432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2057E+0,2.7659E+0,372.1623E-3,3.8273E+0,1.0537E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,43,0,0
8771432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2057E+0,2.7659E+0,372.1623E-3,3.8273E+0,1.0537E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,44,0,0
8772432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2057E+0,2.7659E+0,372.1623E-3,3.8273E+0,1.0537E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,41,0,0
8773432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2057E+0,2.7659E+0,372.1623E-3,3.8273E+0,1.0515E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,63,0,0
8774432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2057E+0,2.7659E+0,372.1623E-3,3.8273E+0,1.0515E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,44,0,0
8775432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2057E+0,2.7659E+0,372.1623E-3,3.8273E+0,1.0515E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,50,0,0
8776432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2057E+0,2.7659E+0,372.1623E-3,3.8273E+0,1.0515E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,39,0,0
8777432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2057E+0,2.7659E+0,372.1623E-3,3.8273E+0,1.0515E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,34,0,0
8778432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2057E+0,2.7659E+0,372.1623E-3,3.8273E+0,1.0515E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,46,0,0
8779432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2057E+0,2.7659E+0,372.1623E-3,3.8273E+0,1.0515E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,49,0,0
8780432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2057E+0,2.7659E+0,372.1623E-3,3.8273E+0,1.0515E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,52,0,0
8781432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2090E+0,2.7659E+0,372.1623E-3,3.8273E+0,1.0515E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,39,0,0
8782432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2090E+0,2.7648E+0,372.1623E-3,3.8273E+0,1.0515E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,50,0,0
8783432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2090E+0,2.7648E+0,373.2634E-3,3.8273E+0,1.0515E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,33,0,0
8784432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2090E+0,2.7648E+0,373.2634E-3,3.8273E+0,1.0515E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,55,0,0
8785432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2090E+0,2.7648E+0,373.2634E-3,3.8273E+0,1.0559E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,36,0,0
8786432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2090E+0,2.7648E+0,373.2634E-3,3.8273E+0,1.0559E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,32,0,0
8787432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2090E+0,2.7648E+0,373.2634E-3,3.8273E+0,1.0559E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,48,0,0
8788432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2090E+0,2.7648E+0,373.2634E-3,3.8273E+0,1.0559E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,54,0,0
8789432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2090E+0,2.7648E+0,373.2634E-3,3.8273E+0,1.0559E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,48,0,0
8790432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2090E+0,2.7648E+0,373.2634E-3,3.8273E+0,1.0559E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,45,0,0
8791432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2090E+0,2.7648E+0,373.2634E-3,3.8273E+0,1.0559E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,41,0,0
8792432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2090E+0,2.7648E+0,373.2634E-3,3.8273E+0,1.0559E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,60,0,0
8793432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.1991E+0,2.7648E+0,373.2634E-3,3.8273E+0,1.0559E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,52,0,0
8794432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.1991E+0,2.7659E+0,373.2634E-3,3.8273E+0,1.0559E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,40,0,0
8795432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.1991E+0,2.7659E+0,372.1623E-3,3.8273E+0,1.0559E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,46,0,0
8796432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.1991E+0,2.7659E+0,372.1623E-3,3.8273E+0,1.0559E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,38,0,0
8797432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.1991E+0,2.7659E+0,372.1623E-3,3.8273E+0,1.0548E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,44,0,0
8798432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.1991E+0,2.7659E+0,372.1623E-3,3.8273E+0,1.0548E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,33,0,0
8799432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.1991E+0,2.7659E+0,372.1623E-3,3.8273E+0,1.0548E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,48,0,0
8800432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.1991E+0,2.7659E+0,372.1623E-3,3.8273E+0,1.0548E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,49,0,0
8801432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.1991E+0,2.7659E+0,372.1623E-3,3.8273E+0,1.0548E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,40,0,0
8802432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.1991E+0,2.7659E+0,372.1623E-3,3.8273E+0,1.0548E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,60,0,0
8803432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.1991E+0,2.7659E+0,372.1623E-3,3.8273E+0,1.0548E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,45,0,0
8804432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.1991E+0,2.7659E+0,372.1623E-3,3.8273E+0,1.0548E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,43,0,0
8805432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2244E+0,2.7659E+0,372.1623E-3,3.8273E+0,1.0548E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,46,0,0
8806432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2244E+0,2.7637E+0,372.1623E-3,3.8273E+0,1.0548E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,41,0,0
8807432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2244E+0,2.7637E+0,373.2634E-3,3.8273E+0,1.0548E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,42,0,0
8808432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2244E+0,2.7637E+0,373.2634E-3,3.8273E+0,1.0548E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,47,0,0
8809432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2244E+0,2.7637E+0,373.2634E-3,3.8273E+0,1.0548E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,50,0,0
8810432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2244E+0,2.7637E+0,373.2634E-3,3.8273E+0,1.0548E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,50,0,0
8811432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2244E+0,2.7637E+0,373.2634E-3,3.8273E+0,1.0548E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,36,0,0
8812432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2244E+0,2.7637E+0,373.2634E-3,3.8273E+0,1.0548E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,48,0,0
8813432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2244E+0,2.7637E+0,373.2634E-3,3.8273E+0,1.0548E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,46,0,0
8814432,-273.0000E+0,-268.5957E+0,21.3165E+0,-273.0000E+0,1.2244E+0,2.7637E+0,373.2634E-3,3.8273E+0,1.0548E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,34,0,0
8815432,-273.0000E+0,-268.5957E+0,21.3165E+0,-273.0000E+0,1.2244E+0,2.7637E+0,373.2634E-3,3.8273E+0,1.0548E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,37,0,0
8816432,-273.0000E+0,-268.5957E+0,21.3165E+0,-273.0000E+0,1.2244E+0,2.7637E+0,373.2634E-3,3.8273E+0,1.0548E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,32,0,0
8817432,-273.0000E+0,-268.5957E+0,21.3165E+0,-273.0000E+0,1.2233E+0,2.7637E+0,373.2634E-3,3.8273E+0,1.0548E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,45,0,0
8818432,-273.0000E+0,-268.5957E+0,21.3165E+0,-273.0000E+0,1.2233E+0,2.7648E+0,373.2634E-3,3.8273E+0,1.0548E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,33,0,0
8819432,-273.0000E+0,-268.5957E+0,21.3165E+0,-273.0000E+0,1.2233E+0,2.7648E+0,373.2634E-3,3.8273E+0,1.0548E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,51,0,0
8820432,-273.0000E+0,-268.5957E+0,21.3165E+0,-273.0000E+0,1.2233E+0,2.7648E+0,373.2634E-3,3.8273E+0,1.0548E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,45,0,0
8821432,-273.0000E+0,-268.5957E+0,21.3165E+0,-273.0000E+0,1.2233E+0,2.7648E+0,373.2634E-3,3.8273E+0,1.0526E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,48,0,0
8822432,-273.0000E+0,-268.5957E+0,21.3165E+0,-273.0000E+0,1.2233E+0,2.7648E+0,373.2634E-3,3.8273E+0,1.0526E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,51,0,0
8823432,-273.0000E+0,-268.5957E+0,21.3165E+0,-273.0000E+0,1.2233E+0,2.7648E+0,373.2634E-3,3.8273E+0,1.0526E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,44,0,0
8824432,-273.0000E+0,-268.5957E+0,21.3165E+0,-273.0000E+0,1.2233E+0,2.7648E+0,373.2634E-3,3.8273E+0,1.0526E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,36,0,0
8825432,-273.0000E+0,-268.5957E+0,21.3165E+0,-273.0000E+0,1.2233E+0,2.7648E+0,373.2634E-3,3.8273E+0,1.0526E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,38,0,0
8826432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2233E+0,2.7648E+0,373.2634E-3,3.8273E+0,1.0526E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,39,0,0
8827432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2233E+0,2.7648E+0,373.2634E-3,3.8273E+0,1.0526E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,39,0,0
8828432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2233E+0,2.7648E+0,373.2634E-3,3.8273E+0,1.0526E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,53,0,0
8829432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2233E+0,2.7648E+0,373.2634E-3,3.8273E+0,1.0526E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,54,0,0
8830432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2233E+0,2.7659E+0,373.2634E-3,3.8273E+0,1.0526E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,53,0,0
8831432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2233E+0,2.7659E+0,372.1623E-3,3.8273E+0,1.0526E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,41,0,0
8832432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2233E+0,2.7659E+0,372.1623E-3,3.8273E+0,1.0526E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,43,0,0
8833432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2233E+0,2.7659E+0,372.1623E-3,3.8273E+0,1.0526E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,47,0,0
8834432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2233E+0,2.7659E+0,372.1623E-3,3.8273E+0,1.0526E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,55,0,0
8835432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2233E+0,2.7659E+0,372.1623E-3,3.8273E+0,1.0526E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,47,0,0
8836432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2233E+0,2.7659E+0,372.1623E-3,3.8273E+0,1.0526E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,50,0,0
8837432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2233E+0,2.7659E+0,372.1623E-3,3.8273E+0,1.0526E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,47,0,0
8838432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2233E+0,2.7659E+0,372.1623E-3,3.8273E+0,1.0526E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,44,0,0
8839432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2233E+0,2.7659E+0,372.1623E-3,3.8273E+0,1.0526E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,34,0,0
8840432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2233E+0,2.7659E+0,372.1623E-3,3.8273E+0,1.0526E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,39,0,0
8841432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2178E+0,2.7659E+0,372.1623E-3,3.8273E+0,1.0526E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,63,0,0
8842432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2178E+0,2.7659E+0,372.1623E-3,3.8273E+0,1.0526E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,41,0,0
8843432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2178E+0,2.7659E+0,371.0613E-3,3.8273E+0,1.0526E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,46,0,0
8844432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2178E+0,2.7659E+0,371.0613E-3,3.8273E+0,1.0526E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,48,0,0
8845432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2178E+0,2.7659E+0,371.0613E-3,3.8273E+0,1.0515E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,39,0,0
8846432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2178E+0,2.7659E+0,371.0613E-3,3.8273E+0,1.0515E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,50,0,0
8847432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2178E+0,2.7659E+0,371.0613E-3,3.8273E+0,1.0515E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,54,0,0
8848432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2178E+0,2.7659E+0,371.0613E-3,3.8273E+0,1.0515E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,45,0,0
8849432,-273.0000E+0,-268.4856E+0,21.3165E+0,-273.0000E+0,1.2178E+0,2.7659E+0,371.0613E-3,3.8273E+0,1.0515E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,46,0,0
8850432,-273.0000E+0,-268.5957E+0,21.3165E+0,-273.0000E+0,1.2178E+0,2.7659E+0,371.0613E-3,3.8273E+0,1.0515E+0,0.0000E+0,14.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.8626E+0,60,0,0
