TimeStamp,HK_id,PinPullerTemp,OpticsTemp,LEXIbaseTemp,HVsupplyTemp,+5.2V_Imon,+10V_Imon,+3.3V_Imon,AnodeVoltMon,+28V_Imon,ADC_Ground,Cmd_count,Pinpuller_Armed,Unused,Unused,HVmcpAuto,HVmcpMan,DeltaEvntCount,DeltaDroppedCount,DeltaLostevntCount
92999.0,8.0,-273.0,-268.2653904,16.692043199999993,-273.0,1.168237392,0.14974579200000002,0.36885912,0.0033032160000000003,0.813692208,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
93999.0,9.0,-273.0,-268.2653904,16.692043199999993,-273.0,1.168237392,0.14974579200000002,0.36885912,0.0033032160000000003,0.813692208,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
94999.0,10.0,-273.0,-268.2653904,16.692043199999993,-273.0,1.168237392,0.14974579200000002,0.36885912,0.0033032160000000003,0.813692208,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
95999.0,11.0,-273.0,-268.2653904,16.692043199999993,-273.0,1.168237392,0.14974579200000002,0.36885912,0.0033032160000000003,0.813692208,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
96999.0,0.0,-273.0,-268.2653904,16.692043199999993,-273.0,1.168237392,0.14974579200000002,0.36885912,0.0033032160000000003,0.813692208,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
97999.0,1.0,-273.0,-268.2653904,16.692043199999993,-273.0,1.168237392,0.14974579200000002,0.36885912,0.0033032160000000003,0.813692208,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
98999.0,2.0,-273.0,-268.2653904,16.692043199999993,-273.0,1.168237392,0.14974579200000002,0.36885912,0.0033032160000000003,0.813692208,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
99999.0,3.0,-273.0,-268.2653904,16.692043199999993,-273.0,1.168237392,0.14974579200000002,0.36885912,0.0033032160000000003,0.813692208,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
100999.0,4.0,-273.0,-268.2653904,16.692043199999993,-273.0,1.166035248,0.14974579200000002,0.36885912,0.0033032160000000003,0.813692208,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
101999.0,5.0,-273.0,-268.2653904,16.692043199999993,-273.0,1.166035248,0.14974579200000002,0.36885912,0.0033032160000000003,0.813692208,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
102999.0,6.0,-273.0,-268.2653904,16.692043199999993,-273.0,1.166035248,0.14974579200000002,0.367758048,0.0033032160000000003,0.813692208,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
103999.0,7.0,-273.0,-268.2653904,16.692043199999993,-273.0,1.166035248,0.14974579200000002,0.367758048,0.0033032160000000003,0.813692208,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
104999.0,8.0,-273.0,-268.2653904,16.692043199999993,-273.0,1.166035248,0.14974579200000002,0.367758048,0.0033032160000000003,0.815894352,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
105999.0,9.0,-273.0,-268.2653904,16.692043199999993,-273.0,1.166035248,0.14974579200000002,0.367758048,0.0033032160000000003,0.815894352,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
106999.0,10.0,-273.0,-268.2653904,16.692043199999993,-273.0,1.166035248,0.14974579200000002,0.367758048,0.0033032160000000003,0.815894352,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
107999.0,11.0,-273.0,-268.2653904,16.692043199999993,-273.0,1.166035248,0.14974579200000002,0.367758048,0.0033032160000000003,0.815894352,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
108999.0,0.0,-273.0,-268.2653904,16.692043199999993,-273.0,1.166035248,0.14974579200000002,0.367758048,0.0033032160000000003,0.815894352,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
109999.0,1.0,-273.0,-268.2653904,16.692043199999993,-273.0,1.166035248,0.14974579200000002,0.367758048,0.0033032160000000003,0.815894352,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
110999.0,2.0,-273.0,-268.2653904,16.692043199999993,-273.0,1.166035248,0.14974579200000002,0.367758048,0.0033032160000000003,0.815894352,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
111999.0,3.0,-273.0,-268.2653904,16.692043199999993,-273.0,1.166035248,0.14974579200000002,0.367758048,0.0033032160000000003,0.815894352,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
112999.0,4.0,-273.0,-268.2653904,16.692043199999993,-273.0,1.171540608,0.14974579200000002,0.367758048,0.0033032160000000003,0.815894352,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
113999.0,5.0,-273.0,-268.2653904,16.692043199999993,-273.0,1.171540608,0.14864472,0.367758048,0.0033032160000000003,0.815894352,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
114999.0,6.0,-273.0,-268.2653904,16.692043199999993,-273.0,1.171540608,0.14864472,0.371061264,0.0033032160000000003,0.815894352,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
115999.0,7.0,-273.0,-268.2653904,16.692043199999993,-273.0,1.171540608,0.14864472,0.371061264,0.0033032160000000003,0.815894352,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
116999.0,8.0,-273.0,-268.2653904,16.692043199999993,-273.0,1.171540608,0.14864472,0.371061264,0.0033032160000000003,0.815894352,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
117999.0,9.0,-273.0,-268.2653904,16.692043199999993,-273.0,1.171540608,0.14864472,0.371061264,0.0033032160000000003,0.815894352,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
118999.0,10.0,-273.0,-268.2653904,16.692043199999993,-273.0,1.171540608,0.14864472,0.371061264,0.0033032160000000003,0.815894352,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
